Project Name ▲,Sample ID,Source,Strategy,Selection,Layout,File Name,File Path,accession,experiment,instrument,run,spots,bases,size,published
Tara Oceans,SAMEA2621287,METAGENOMIC,WGS,RANDOM,paired,ERR599124_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599124_2.fastq.gz,ERR599124,ERX556095,Illumina HiSeq 2000,ERR599124,"30,298,285",6G,3.6Gb,9/13/14
Tara Oceans,SAMEA2621287,METAGENOMIC,WGS,RANDOM,paired,ERR599159_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599159_1.fastq.gz,ERR599159,ERX556090,Illumina HiSeq 2000,ERR599159,"211,860,640",40.7G,28.5Gb,9/13/14
Tara Oceans,SAMEA2621287,METAGENOMIC,WGS,RANDOM,paired,ERR599159_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599159_2.fastq.gz,ERR599159,ERX556090,Illumina HiSeq 2000,ERR599159,"211,860,640",40.7G,28.5Gb,9/13/14
Tara Oceans,SAMEA2621295,METAGENOMIC,WGS,RANDOM,paired,ERR594289_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR594289_1.fastq.gz,ERR594289,ERX552271,Illumina HiSeq 2000,ERR594289,"151,988,610",30.7G,19.5Gb,9/7/14
Tara Oceans,SAMEA2621295,METAGENOMIC,WGS,RANDOM,paired,ERR594289_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR594289_2.fastq.gz,ERR594289,ERX552271,Illumina HiSeq 2000,ERR594289,"151,988,610",30.7G,19.5Gb,9/7/14
Tara Oceans,SAMEA2621298,METAGENOMIC,WGS,RANDOM,paired,ERR599246_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599246_1.fastq.gz,ERR599246,ERX556234,Illumina HiSeq 2000,ERR599246,"185,667,066",35.7G,24.1Gb,9/16/14
Tara Oceans,SAMEA2621298,METAGENOMIC,WGS,RANDOM,paired,ERR599246_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599246_2.fastq.gz,ERR599246,ERX556234,Illumina HiSeq 2000,ERR599246,"185,667,066",35.7G,24.1Gb,9/16/14
Tara Oceans,SAMEA2621401,METAGENOMIC,WGS,RANDOM,paired,ERR599009_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599009_1.fastq.gz,ERR599009,ERX555925,Illumina HiSeq 2000,ERR599009,"82,951,389",16.3G,10.6Gb,9/13/14
Tara Oceans,SAMEA2621401,METAGENOMIC,WGS,RANDOM,paired,ERR599009_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599009_2.fastq.gz,ERR599009,ERX555925,Illumina HiSeq 2000,ERR599009,"82,951,389",16.3G,10.6Gb,9/13/14
Tara Oceans,SAMEA2621401,METAGENOMIC,WGS,RANDOM,paired,ERR599035_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599035_1.fastq.gz,ERR599035,ERX556030,Illumina HiSeq 2000,ERR599035,"51,495,893",10.3G,6.1Gb,9/13/14
Tara Oceans,SAMEA2621401,METAGENOMIC,WGS,RANDOM,paired,ERR599035_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599035_2.fastq.gz,ERR599035,ERX556030,Illumina HiSeq 2000,ERR599035,"51,495,893",10.3G,6.1Gb,9/13/14
Tara Oceans,SAMEA2621423,METAGENOMIC,WGS,RANDOM,paired,ERR599027_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599027_1.fastq.gz,ERR599027,ERX555998,Illumina HiSeq 2000,ERR599027,"35,978,284",7.2G,4.2Gb,9/13/14
Tara Oceans,SAMEA2621423,METAGENOMIC,WGS,RANDOM,paired,ERR599027_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599027_2.fastq.gz,ERR599027,ERX555998,Illumina HiSeq 2000,ERR599027,"35,978,284",7.2G,4.2Gb,9/13/14
Tara Oceans,SAMEA2621423,METAGENOMIC,WGS,RANDOM,paired,ERR599122_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599122_1.fastq.gz,ERR599122,ERX555915,Illumina HiSeq 2000,ERR599122,"186,132,002",36.3G,24.5Gb,9/13/14
Tara Oceans,SAMEA2621423,METAGENOMIC,WGS,RANDOM,paired,ERR599122_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599122_2.fastq.gz,ERR599122,ERX555915,Illumina HiSeq 2000,ERR599122,"186,132,002",36.3G,24.5Gb,9/13/14
Tara Oceans,SAMEA2621487,METAGENOMIC,WGS,RANDOM,paired,ERR598945_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR598945_1.fastq.gz,ERR598945,ERX555982,Illumina HiSeq 2000,ERR598945,"33,639,827",6.7G,3.9Gb,9/13/14
Tara Oceans,SAMEA2621487,METAGENOMIC,WGS,RANDOM,paired,ERR598945_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR598945_2.fastq.gz,ERR598945,ERX555982,Illumina HiSeq 2000,ERR598945,"33,639,827",6.7G,3.9Gb,9/13/14
Tara Oceans,SAMEA2621487,METAGENOMIC,WGS,RANDOM,paired,ERR599059_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599059_1.fastq.gz,ERR599059,ERX556058,Illumina HiSeq 2000,ERR599059,"187,525,521",36.8G,24.4Gb,9/13/14
Tara Oceans,SAMEA2621487,METAGENOMIC,WGS,RANDOM,paired,ERR599059_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599059_2.fastq.gz,ERR599059,ERX556058,Illumina HiSeq 2000,ERR599059,"187,525,521",36.8G,24.4Gb,9/13/14
Tara Oceans,SAMEA2621509,METAGENOMIC,WGS,RANDOM,paired,ERR599090_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599090_1.fastq.gz,ERR599090,ERX556133,Illumina HiSeq 2000,ERR599090,"163,038,595",31.9G,21.4Gb,9/13/14
Tara Oceans,SAMEA2621509,METAGENOMIC,WGS,RANDOM,paired,ERR599090_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599090_2.fastq.gz,ERR599090,ERX556133,Illumina HiSeq 2000,ERR599090,"163,038,595",31.9G,21.4Gb,9/13/14
Tara Oceans,SAMEA2621509,METAGENOMIC,WGS,RANDOM,paired,ERR599176_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599176_1.fastq.gz,ERR599176,ERX556110,Illumina HiSeq 2000,ERR599176,"37,811,950",7.6G,4.4Gb,9/13/14
Tara Oceans,SAMEA2621509,METAGENOMIC,WGS,RANDOM,paired,ERR599176_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599176_2.fastq.gz,ERR599176,ERX556110,Illumina HiSeq 2000,ERR599176,"37,811,950",7.6G,4.4Gb,9/13/14
Tara Oceans,SAMEA2621536,METAGENOMIC,WGS,RANDOM,paired,ERR599104_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599104_1.fastq.gz,ERR599104,ERX556064,Illumina HiSeq 2000,ERR599104,"32,068,490",6.4G,3.8Gb,9/13/14
Tara Oceans,SAMEA2621536,METAGENOMIC,WGS,RANDOM,paired,ERR599104_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599104_2.fastq.gz,ERR599104,ERX556064,Illumina HiSeq 2000,ERR599104,"32,068,490",6.4G,3.8Gb,9/13/14
Tara Oceans,SAMEA2621536,METAGENOMIC,WGS,RANDOM,paired,ERR599121_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599121_1.fastq.gz,ERR599121,ERX555997,Illumina HiSeq 2000,ERR599121,"186,420,792",35.9G,25.2Gb,9/13/14
Tara Oceans,SAMEA2621536,METAGENOMIC,WGS,RANDOM,paired,ERR599121_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599121_2.fastq.gz,ERR599121,ERX555997,Illumina HiSeq 2000,ERR599121,"186,420,792",35.9G,25.2Gb,9/13/14
Tara Oceans,SAMEA2621551,METAGENOMIC,WGS,RANDOM,paired,ERR599008_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599008_1.fastq.gz,ERR599008,ERX556139,Illumina HiSeq 2000,ERR599008,"165,789,358",32.3G,21.4Gb,9/13/14
Tara Oceans,SAMEA2621551,METAGENOMIC,WGS,RANDOM,paired,ERR599008_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599008_2.fastq.gz,ERR599008,ERX556139,Illumina HiSeq 2000,ERR599008,"165,789,358",32.3G,21.4Gb,9/13/14
Tara Oceans,SAMEA2621551,METAGENOMIC,WGS,RANDOM,paired,ERR599125_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599125_1.fastq.gz,ERR599125,ERX555942,Illumina HiSeq 2000,ERR599125,"38,042,263",7.6G,4.5Gb,9/13/14
Tara Oceans,SAMEA2621551,METAGENOMIC,WGS,RANDOM,paired,ERR599125_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599125_2.fastq.gz,ERR599125,ERX555942,Illumina HiSeq 2000,ERR599125,"38,042,263",7.6G,4.5Gb,9/13/14
Tara Oceans,SAMEA2621562,METAGENOMIC,WGA,RANDOM,paired,ERR599227_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599227_1.fastq.gz,ERR599227,ERX556181,Illumina HiSeq 2000,ERR599227,"162,082,595",32G,19.6Gb,9/16/14
Tara Oceans,SAMEA2621562,METAGENOMIC,WGA,RANDOM,paired,ERR599227_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599227_2.fastq.gz,ERR599227,ERX556181,Illumina HiSeq 2000,ERR599227,"162,082,595",32G,19.6Gb,9/16/14
Tara Oceans,SAMEA2621779,METAGENOMIC,WGS,RANDOM,paired,ERR599064_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599064_1.fastq.gz,ERR599064,ERX555965,Illumina HiSeq 2000,ERR599064,"137,491,742",27.4G,17Gb,9/13/14
Tara Oceans,SAMEA2621779,METAGENOMIC,WGS,RANDOM,paired,ERR599064_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599064_2.fastq.gz,ERR599064,ERX555965,Illumina HiSeq 2000,ERR599064,"137,491,742",27.4G,17Gb,9/13/14
Tara Oceans,SAMEA2621812,METAGENOMIC,WGS,RANDOM,paired,ERR598965_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR598965_1.fastq.gz,ERR598965,ERX556045,Illumina HiSeq 2000,ERR598965,"169,305,863",33.5G,20.3Gb,9/13/14
Tara Oceans,SAMEA2621812,METAGENOMIC,WGS,RANDOM,paired,ERR598965_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR598965_2.fastq.gz,ERR598965,ERX556045,Illumina HiSeq 2000,ERR598965,"169,305,863",33.5G,20.3Gb,9/13/14
Tara Oceans,SAMEA2621839,METAGENOMIC,WGS,RANDOM,paired,ERR599050_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599050_1.fastq.gz,ERR599050,ERX555988,Illumina HiSeq 2000,ERR599050,"230,009,431",45.5G,29.1Gb,9/13/14
Tara Oceans,SAMEA2621839,METAGENOMIC,WGS,RANDOM,paired,ERR599050_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599050_2.fastq.gz,ERR599050,ERX555988,Illumina HiSeq 2000,ERR599050,"230,009,431",45.5G,29.1Gb,9/13/14
Tara Oceans,SAMEA2621859,METAGENOMIC,WGS,RANDOM,paired,ERR598967_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR598967_1.fastq.gz,ERR598967,ERX556130,Illumina HiSeq 2000,ERR598967,"188,910,040",37.4G,24.6Gb,9/13/14
Tara Oceans,SAMEA2621859,METAGENOMIC,WGS,RANDOM,paired,ERR598967_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR598967_2.fastq.gz,ERR598967,ERX556130,Illumina HiSeq 2000,ERR598967,"188,910,040",37.4G,24.6Gb,9/13/14
Tara Oceans,SAMEA2621948,METAGENOMIC,WGS,RANDOM,paired,ERR868417_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR868417_1.fastq.gz,ERR868417,ERX947988,Illumina HiSeq 2000,ERR868417,"219,812,552",43.2G,28.5Gb,5/6/15
Tara Oceans,SAMEA2621948,METAGENOMIC,WGS,RANDOM,paired,ERR868417_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR868417_2.fastq.gz,ERR868417,ERX947988,Illumina HiSeq 2000,ERR868417,"219,812,552",43.2G,28.5Gb,5/6/15
Tara Oceans,SAMEA2621990,METAGENOMIC,WGS,RANDOM,paired,ERR599093_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599093_1.fastq.gz,ERR599093,ERX556049,Illumina HiSeq 2000,ERR599093,"82,380,100",16.3G,10.4Gb,9/13/14
Tara Oceans,SAMEA2621990,METAGENOMIC,WGS,RANDOM,paired,ERR599093_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599093_2.fastq.gz,ERR599093,ERX556049,Illumina HiSeq 2000,ERR599093,"82,380,100",16.3G,10.4Gb,9/13/14
Tara Oceans,SAMEA2621990,METAGENOMIC,WGS,RANDOM,paired,ERR599120_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599120_1.fastq.gz,ERR599120,ERX555979,Illumina HiSeq 2000,ERR599120,"44,191,270",8.8G,5.2Gb,9/13/14
Tara Oceans,SAMEA2621990,METAGENOMIC,WGS,RANDOM,paired,ERR599120_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599120_2.fastq.gz,ERR599120,ERX555979,Illumina HiSeq 2000,ERR599120,"44,191,270",8.8G,5.2Gb,9/13/14
Tara Oceans,SAMEA2622021,METAGENOMIC,WGS,RANDOM,paired,ERR599042_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599042_1.fastq.gz,ERR599042,ERX555928,Illumina HiSeq 2000,ERR599042,"39,848,294",7.9G,4.6Gb,9/13/14
Tara Oceans,SAMEA2622021,METAGENOMIC,WGS,RANDOM,paired,ERR599042_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599042_2.fastq.gz,ERR599042,ERX555928,Illumina HiSeq 2000,ERR599042,"39,848,294",7.9G,4.6Gb,9/13/14
Tara Oceans,SAMEA2622021,METAGENOMIC,WGS,RANDOM,paired,ERR599079_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599079_1.fastq.gz,ERR599079,ERX556065,Illumina HiSeq 2000,ERR599079,"87,774,440",17.3G,11.4Gb,9/13/14
Tara Oceans,SAMEA2622021,METAGENOMIC,WGS,RANDOM,paired,ERR599079_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599079_2.fastq.gz,ERR599079,ERX556065,Illumina HiSeq 2000,ERR599079,"87,774,440",17.3G,11.4Gb,9/13/14
Tara Oceans,SAMEA2622048,METAGENOMIC,WGS,RANDOM,paired,ERR599071_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599071_1.fastq.gz,ERR599071,ERX555944,Illumina HiSeq 2000,ERR599071,"189,128,623",36.9G,24.9Gb,9/13/14
Tara Oceans,SAMEA2622048,METAGENOMIC,WGS,RANDOM,paired,ERR599071_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599071_2.fastq.gz,ERR599071,ERX555944,Illumina HiSeq 2000,ERR599071,"189,128,623",36.9G,24.9Gb,9/13/14
Tara Oceans,SAMEA2622048,METAGENOMIC,WGS,RANDOM,paired,ERR599085_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599085_1.fastq.gz,ERR599085,ERX555924,Illumina HiSeq 2000,ERR599085,"36,095,353",7.1G,4.3Gb,9/13/14
Tara Oceans,SAMEA2622048,METAGENOMIC,WGS,RANDOM,paired,ERR599085_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599085_2.fastq.gz,ERR599085,ERX555924,Illumina HiSeq 2000,ERR599085,"36,095,353",7.1G,4.3Gb,9/13/14
Tara Oceans,SAMEA2622067,METAGENOMIC,WGS,RANDOM,paired,ERR868379_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR868379_1.fastq.gz,ERR868379,ERX948108,Illumina HiSeq 2000,ERR868379,"175,650,739",34.1G,22.7Gb,5/6/15
Tara Oceans,SAMEA2622067,METAGENOMIC,WGS,RANDOM,paired,ERR868379_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR868379_2.fastq.gz,ERR868379,ERX948108,Illumina HiSeq 2000,ERR868379,"175,650,739",34.1G,22.7Gb,5/6/15
Tara Oceans,SAMEA2622074,METAGENOMIC,WGS,RANDOM,paired,ERR599024_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599024_1.fastq.gz,ERR599024,ERX555926,Illumina HiSeq 2000,ERR599024,"169,274,791",33.6G,20.5Gb,9/13/14
Tara Oceans,SAMEA2622074,METAGENOMIC,WGS,RANDOM,paired,ERR599024_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599024_2.fastq.gz,ERR599024,ERX555926,Illumina HiSeq 2000,ERR599024,"169,274,791",33.6G,20.5Gb,9/13/14
Tara Oceans,SAMEA2622097,METAGENOMIC,WGS,RANDOM,paired,ERR599063_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599063_1.fastq.gz,ERR599063,ERX556092,Illumina HiSeq 2000,ERR599063,"24,329,597",4.9G,2.8Gb,9/13/14
Tara Oceans,SAMEA2622097,METAGENOMIC,WGS,RANDOM,paired,ERR599063_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599063_2.fastq.gz,ERR599063,ERX556092,Illumina HiSeq 2000,ERR599063,"24,329,597",4.9G,2.8Gb,9/13/14
Tara Oceans,SAMEA2622097,METAGENOMIC,WGS,RANDOM,paired,ERR599163_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599163_1.fastq.gz,ERR599163,ERX555916,Illumina HiSeq 2000,ERR599163,"117,555,141",23.5G,14.1Gb,9/13/14
Tara Oceans,SAMEA2622097,METAGENOMIC,WGS,RANDOM,paired,ERR599163_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599163_2.fastq.gz,ERR599163,ERX555916,Illumina HiSeq 2000,ERR599163,"117,555,141",23.5G,14.1Gb,9/13/14
Tara Oceans,SAMEA2622097,METAGENOMIC,WGS,RANDOM,paired,ERR599169_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599169_1.fastq.gz,ERR599169,ERX556074,Illumina HiSeq 2000,ERR599169,"44,682,390",8.9G,5.2Gb,9/13/14
Tara Oceans,SAMEA2622097,METAGENOMIC,WGS,RANDOM,paired,ERR599169_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599169_2.fastq.gz,ERR599169,ERX556074,Illumina HiSeq 2000,ERR599169,"44,682,390",8.9G,5.2Gb,9/13/14
Tara Oceans,SAMEA2622119,METAGENOMIC,WGS,RANDOM,paired,ERR599081_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599081_1.fastq.gz,ERR599081,ERX555917,Illumina HiSeq 2000,ERR599081,"144,664,216",28.7G,17.6Gb,9/13/14
Tara Oceans,SAMEA2622119,METAGENOMIC,WGS,RANDOM,paired,ERR599081_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599081_2.fastq.gz,ERR599081,ERX555917,Illumina HiSeq 2000,ERR599081,"144,664,216",28.7G,17.6Gb,9/13/14
Tara Oceans,SAMEA2622119,METAGENOMIC,WGS,RANDOM,paired,ERR599113_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599113_1.fastq.gz,ERR599113,ERX555930,Illumina HiSeq 2000,ERR599113,"25,877,702",5.2G,3Gb,9/13/14
Tara Oceans,SAMEA2622119,METAGENOMIC,WGS,RANDOM,paired,ERR599113_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599113_2.fastq.gz,ERR599113,ERX555930,Illumina HiSeq 2000,ERR599113,"25,877,702",5.2G,3Gb,9/13/14
Tara Oceans,SAMEA2622149,METAGENOMIC,WGS,RANDOM,paired,ERR598946_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR598946_1.fastq.gz,ERR598946,ERX555949,Illumina HiSeq 2000,ERR598946,"114,451,490",22.7G,14.1Gb,9/13/14
Tara Oceans,SAMEA2622149,METAGENOMIC,WGS,RANDOM,paired,ERR598946_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR598946_2.fastq.gz,ERR598946,ERX555949,Illumina HiSeq 2000,ERR598946,"114,451,490",22.7G,14.1Gb,9/13/14
Tara Oceans,SAMEA2622149,METAGENOMIC,WGS,RANDOM,paired,ERR598953_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR598953_1.fastq.gz,ERR598953,ERX556081,Illumina HiSeq 2000,ERR598953,"45,531,074",9G,5.4Gb,9/13/14
Tara Oceans,SAMEA2622149,METAGENOMIC,WGS,RANDOM,paired,ERR598953_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR598953_2.fastq.gz,ERR598953,ERX556081,Illumina HiSeq 2000,ERR598953,"45,531,074",9G,5.4Gb,9/13/14
Tara Oceans,SAMEA2622149,METAGENOMIC,WGS,RANDOM,paired,ERR598981_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR598981_1.fastq.gz,ERR598981,ERX555977,Illumina HiSeq 2000,ERR598981,"22,326,138",4.4G,2.6Gb,9/13/14
Tara Oceans,SAMEA2622149,METAGENOMIC,WGS,RANDOM,paired,ERR598981_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR598981_2.fastq.gz,ERR598981,ERX555977,Illumina HiSeq 2000,ERR598981,"22,326,138",4.4G,2.6Gb,9/13/14
Tara Oceans,SAMEA2622158,METAGENOMIC,WGS,RANDOM,paired,ERR868453_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR868453_1.fastq.gz,ERR868453,ERX948009,Illumina HiSeq 2000,ERR868453,"128,537,860",26G,16.5Gb,5/6/15
Tara Oceans,SAMEA2622158,METAGENOMIC,WGS,RANDOM,paired,ERR868453_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR868453_2.fastq.gz,ERR868453,ERX948009,Illumina HiSeq 2000,ERR868453,"128,537,860",26G,16.5Gb,5/6/15
Tara Oceans,SAMEA2622158,METAGENOMIC,WGS,RANDOM,paired,ERR868457_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR868457_1.fastq.gz,ERR868457,ERX948083,Illumina HiSeq 2000,ERR868457,"47,011,611",9.1G,6.2Gb,5/6/15
Tara Oceans,SAMEA2622158,METAGENOMIC,WGS,RANDOM,paired,ERR868457_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR868457_2.fastq.gz,ERR868457,ERX948083,Illumina HiSeq 2000,ERR868457,"47,011,611",9.1G,6.2Gb,5/6/15
Tara Oceans,SAMEA2622173,METAGENOMIC,WGS,RANDOM,paired,ERR598943_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR598943_1.fastq.gz,ERR598943,ERX556029,Illumina HiSeq 2000,ERR598943,"36,334,542",7.3G,4.1Gb,9/13/14
Tara Oceans,SAMEA2622173,METAGENOMIC,WGS,RANDOM,paired,ERR598943_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR598943_2.fastq.gz,ERR598943,ERX556029,Illumina HiSeq 2000,ERR598943,"36,334,542",7.3G,4.1Gb,9/13/14
Tara Oceans,SAMEA2622173,METAGENOMIC,WGS,RANDOM,paired,ERR598978_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR598978_1.fastq.gz,ERR598978,ERX555954,Illumina HiSeq 2000,ERR598978,"132,611,913",26.4G,16.1Gb,9/13/14
Tara Oceans,SAMEA2622173,METAGENOMIC,WGS,RANDOM,paired,ERR598978_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR598978_2.fastq.gz,ERR598978,ERX555954,Illumina HiSeq 2000,ERR598978,"132,611,913",26.4G,16.1Gb,9/13/14
Tara Oceans,SAMEA2622197,METAGENOMIC,WGS,RANDOM,paired,ERR599055_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599055_1.fastq.gz,ERR599055,ERX556050,Illumina HiSeq 2000,ERR599055,"23,444,203",4.7G,2.7Gb,9/13/14
Tara Oceans,SAMEA2622197,METAGENOMIC,WGS,RANDOM,paired,ERR599055_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599055_2.fastq.gz,ERR599055,ERX556050,Illumina HiSeq 2000,ERR599055,"23,444,203",4.7G,2.7Gb,9/13/14
Tara Oceans,SAMEA2622197,METAGENOMIC,WGS,RANDOM,paired,ERR599128_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599128_1.fastq.gz,ERR599128,ERX556051,Illumina HiSeq 2000,ERR599128,"47,344,092",9.3G,5.9Gb,9/13/14
Tara Oceans,SAMEA2622197,METAGENOMIC,WGS,RANDOM,paired,ERR599128_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599128_2.fastq.gz,ERR599128,ERX556051,Illumina HiSeq 2000,ERR599128,"47,344,092",9.3G,5.9Gb,9/13/14
Tara Oceans,SAMEA2622197,METAGENOMIC,WGS,RANDOM,paired,ERR599132_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599132_1.fastq.gz,ERR599132,ERX555974,Illumina HiSeq 2000,ERR599132,"128,719,360",25.1G,16.4Gb,9/13/14
Tara Oceans,SAMEA2622197,METAGENOMIC,WGS,RANDOM,paired,ERR599132_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599132_2.fastq.gz,ERR599132,ERX555974,Illumina HiSeq 2000,ERR599132,"128,719,360",25.1G,16.4Gb,9/13/14
Tara Oceans,SAMEA2622206,METAGENOMIC,WGS,RANDOM,paired,ERR868362_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR868362_1.fastq.gz,ERR868362,ERX948109,Illumina HiSeq 2000,ERR868362,"163,099,167",32.9G,20.8Gb,5/6/15
Tara Oceans,SAMEA2622206,METAGENOMIC,WGS,RANDOM,paired,ERR868362_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR868362_2.fastq.gz,ERR868362,ERX948109,Illumina HiSeq 2000,ERR868362,"163,099,167",32.9G,20.8Gb,5/6/15
Tara Oceans,SAMEA2622219,METAGENOMIC,WGS,RANDOM,paired,ERR598962_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR598962_1.fastq.gz,ERR598962,ERX556048,Illumina HiSeq 2000,ERR598962,"23,717,452",4.7G,2.7Gb,9/13/14
Tara Oceans,SAMEA2622219,METAGENOMIC,WGS,RANDOM,paired,ERR598962_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR598962_2.fastq.gz,ERR598962,ERX556048,Illumina HiSeq 2000,ERR598962,"23,717,452",4.7G,2.7Gb,9/13/14
Tara Oceans,SAMEA2622219,METAGENOMIC,WGS,RANDOM,paired,ERR599007_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599007_1.fastq.gz,ERR599007,ERX556005,Illumina HiSeq 2000,ERR599007,"132,726,859",26.4G,15.4Gb,9/13/14
Tara Oceans,SAMEA2622219,METAGENOMIC,WGS,RANDOM,paired,ERR599007_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR599007_2.fastq.gz,ERR599007,ERX556005,Illumina HiSeq 2000,ERR599007,"132,726,859",26.4G,15.4Gb,9/13/14
